,id_num,cc_num,cc_score,cc_name
838,474,126,9.5,프리스틴밸리
839,1722,76,9.0,아세코밸리(P9)
840,1763,64,10.0,솔모로
841,4059,40,9.5,리앤리
842,1508,93,8.0,은화삼
843,4536,113,10.0,태광
844,850,91,10.0,용인
845,4497,46,10.0,베뉴지
846,5365,50,9.0,블루원용인(P9)
847,3617,70,8.0,신안(P9)
848,3279,53,7.5,비에이비스타퍼블릭
849,1768,58,9.0,서서울
850,2217,110,10.0,큐로
851,5702,13,8.0,그린힐
852,4604,111,10.0,크리스탈밸리
853,1478,73,5.0,썬힐
854,3411,9,10.0,골드
855,3982,73,10.0,썬힐
856,3982,73,10.0,썬힐
857,3982,19,10.0,남서울
858,3982,129,10.0,한림광릉
859,3087,136,10.0,화성(P9)
860,3087,69,10.0,신안
861,801,44,10.0,몽베르
862,5383,1,8.0,360도
863,6020,99,10.0,자유
864,5956,28,10.0,더크로스비
865,5197,80,7.0,안성베네스트
866,3404,27,10.0,뉴코리아
867,3087,106,10.0,캐슬렉스
868,206,46,9.5,베뉴지
869,5994,64,9.5,솔모로
870,1776,28,7.0,더크로스비
871,3561,1,9.0,360도
872,5243,24,10.0,뉴서울
873,5956,64,10.0,솔모로
874,4272,57,8.0,샴발라
875,544,2,10.0,88
876,5048,14,9.0,글렌로스(P9)
877,5192,64,10.0,솔모로
878,5696,125,10.0,푸른솔포천
879,5696,3,7.0,H1 CLUB(구 덕평)
880,3612,58,10.0,서서울
881,1763,64,10.0,솔모로
882,5032,28,10.0,더크로스비
883,5518,68,9.0,스카이밸리
884,573,2,10.0,88
885,573,16,10.0,기흥
886,1478,87,9.0,여주신라
887,2094,64,10.0,솔모로
888,4710,37,9.0,루나힐스안성
889,801,64,10.0,솔모로
890,801,93,9.0,은화삼
891,5994,110,9.5,큐로
892,585,58,6.0,서서울
893,5891,40,10.0,리앤리
894,2426,131,10.0,한성
895,3453,107,7.0,캐슬파인
896,2886,90,6.5,올림픽(P9)
897,3357,58,10.0,서서울
898,4987,67,10.0,스마트KU
899,5646,127,9.0,플라자용인
900,3524,44,9.5,몽베르
901,4348,78,10.0,아일랜드
902,3571,19,9.5,남서울
903,3204,85,5.5,에덴블루
904,3204,37,9.5,루나힐스안성
905,3714,15,10.0,금강
906,5698,112,10.0,타이거
907,3978,64,10.0,솔모로
908,3411,9,10.0,골드
909,5699,19,10.0,남서울
910,4862,131,7.5,한성
911,5660,69,10.0,신안
912,206,42,9.5,마에스트로
913,5421,2,10.0,88
914,1763,68,10.0,스카이밸리
915,3291,6,10.0,강남300
916,3291,2,10.0,88
917,4845,124,5.5,포천힐스
918,3413,107,10.0,캐슬파인
919,3413,107,9.5,캐슬파인
920,2836,2,8.0,88
921,801,1,9.5,360도
922,4261,122,8.5,포천아도니스
923,1381,110,9.5,큐로
924,3896,68,10.0,스카이밸리
925,945,99,6.5,자유
926,3139,126,9.0,프리스틴밸리
927,2483,117,10.0,파주
928,5660,106,10.0,캐슬렉스
929,4261,12,8.0,골프클럽Q(구 안성Q)
930,6020,3,10.0,H1 CLUB(구 덕평)
931,2509,110,10.0,큐로
932,3122,122,10.0,포천아도니스
933,388,117,6.0,파주
934,3498,96,10.0,이포
935,3021,44,7.0,몽베르
936,4408,113,7.0,태광
937,5646,72,8.5,써닝포인트
938,5646,131,8.5,한성
939,3411,9,10.0,골드
940,3830,9,8.5,골드
941,3500,126,7.5,프리스틴밸리
942,3500,40,7.0,리앤리
943,3500,2,7.0,88
944,4261,19,8.5,남서울
945,4261,99,10.0,자유
946,4140,126,7.5,프리스틴밸리
947,4417,132,9.0,한양
948,3134,128,5.5,필로스
949,4263,129,10.0,한림광릉
950,373,107,10.0,캐슬파인
951,1763,64,10.0,솔모로
952,3300,60,10.0,서원힐스
953,3300,58,8.0,서서울
954,3039,82,10.0,양주
955,3901,125,10.0,푸른솔포천
956,657,118,9.5,페럼
957,5733,79,7.0,안성
958,1883,83,10.0,양지파인
959,4898,24,10.0,뉴서울
960,2140,9,10.0,골드
961,190,16,10.0,기흥
962,1508,82,8.5,양주
963,3024,2,10.0,88
964,1763,68,10.0,스카이밸리
965,2951,1,9.5,360도
966,1088,79,9.0,안성
967,4862,131,5.0,한성
968,2234,27,9.0,뉴코리아
969,5646,93,7.0,은화삼
970,1580,108,9.0,코리아
971,3857,64,10.0,솔모로
972,5596,37,6.5,루나힐스안성
973,5072,99,9.5,자유
974,1042,119,8.0,포레스트힐
975,1055,58,9.0,서서울
976,2352,2,10.0,88
977,6027,9,7.5,골드
978,6027,3,6.5,H1 CLUB(구 덕평)
979,6027,80,10.0,안성베네스트
980,379,106,7.5,캐슬렉스
981,156,2,10.0,88
982,33,93,10.0,은화삼
983,4598,24,10.0,뉴서울
984,6026,2,10.0,88
985,1763,64,9.5,솔모로
986,3039,82,9.0,양주
987,744,83,10.0,양지파인
988,5891,40,10.0,리앤리
989,5204,16,10.0,기흥
990,2094,64,10.0,솔모로
991,3896,64,10.0,솔모로
992,1391,126,10.0,프리스틴밸리
993,1478,58,8.0,서서울
994,5151,2,10.0,88
995,5775,53,7.0,비에이비스타퍼블릭
996,5200,100,7.5,자유로
997,2443,78,9.0,아일랜드
998,1883,78,10.0,아일랜드
999,4253,19,10.0,남서울
1000,4253,19,10.0,남서울
1001,4253,19,10.0,남서울
1002,1683,2,9.5,88
1003,480,3,8.5,H1 CLUB(구 덕평)
1004,3411,9,10.0,골드
1005,5923,19,9.5,남서울
1006,3021,9,8.0,골드
1007,1513,73,7.0,썬힐
1008,3787,79,10.0,안성
1009,1570,62,10.0,세현
1010,402,44,9.0,몽베르
1011,1763,93,9.5,은화삼
1012,5372,79,10.0,안성
1013,1940,19,7.5,남서울
1014,2114,107,8.5,캐슬파인
1015,2975,58,8.5,서서울
1016,2232,28,10.0,더크로스비
1017,828,68,5.5,스카이밸리
1018,2534,60,10.0,서원힐스
1019,2450,80,10.0,안성베네스트
1020,3299,113,7.5,태광
1021,5416,68,9.0,스카이밸리
1022,605,129,6.0,한림광릉
1023,1781,2,10.0,88
1024,3896,64,10.0,솔모로
1025,4098,32,8.0,레이크사이드
1026,4098,19,9.0,남서울
1027,4098,131,6.5,한성
1028,4605,79,6.5,안성
1029,2764,60,10.0,서원힐스
1030,2384,44,7.0,몽베르
1031,2560,16,9.5,기흥
1032,544,2,10.0,88
1033,3628,64,9.0,솔모로
1034,5308,131,8.0,한성
1035,4807,80,10.0,안성베네스트
1036,3508,85,6.0,에덴블루
1037,5122,87,10.0,여주신라
1038,5702,16,10.0,기흥
1039,204,68,8.0,스카이밸리
1040,3028,60,9.0,서원힐스
1041,4813,16,10.0,기흥
1042,1781,2,10.0,88
1043,636,129,8.5,한림광릉
1044,5151,2,8.0,88
1045,1860,1,10.0,360도
1046,4178,106,8.5,캐슬렉스
1047,4897,129,10.0,한림광릉
1048,4142,1,10.0,360도
1049,3748,19,8.0,남서울
1050,2815,129,10.0,한림광릉
1051,5954,80,10.0,안성베네스트
1052,2571,79,9.5,안성
1053,544,2,10.0,88
1054,544,2,10.0,88
1055,5968,135,8.0,해솔리아
1056,5421,2,10.0,88
1057,3557,62,8.0,세현
1058,3557,62,8.5,세현
1059,4710,93,10.0,은화삼
1060,744,129,10.0,한림광릉
1061,2766,66,7.0,수원
1062,3802,112,8.5,타이거
1063,3299,19,10.0,남서울
1064,4034,16,10.0,기흥
1065,106,83,10.0,양지파인
1066,1802,62,10.0,세현
1067,4779,64,10.0,솔모로
1068,1390,64,9.5,솔모로
1069,801,62,9.5,세현
1070,309,58,9.0,서서울
1071,2630,63,10.0,소피아그린
1072,2438,113,10.0,태광
1073,1981,129,10.0,한림광릉
1074,3627,117,10.0,파주
1075,4911,131,10.0,한성
1076,339,106,8.5,캐슬렉스
1077,339,106,8.0,캐슬렉스
1078,4868,13,8.0,그린힐
1079,1821,16,8.5,기흥
1080,40,28,10.0,더크로스비
1081,40,64,9.0,솔모로
1082,3037,125,9.0,푸른솔포천
1083,4390,66,9.0,수원
1084,2071,125,10.0,푸른솔포천
1085,6057,106,10.0,캐슬렉스
1086,978,27,10.0,뉴코리아
1087,2769,2,10.0,88
1088,2310,83,9.0,양지파인
1089,2543,117,10.0,파주
1090,93,63,10.0,소피아그린
1091,3444,106,10.0,캐슬렉스
1092,5992,53,10.0,비에이비스타퍼블릭
1093,5019,85,10.0,에덴블루
1094,1748,57,7.5,샴발라
1095,2600,2,10.0,88
1096,2094,16,10.0,기흥
1097,5032,28,10.0,더크로스비
1098,3094,26,10.0,뉴스프링빌
1099,2630,22,9.0,남여주
1100,1865,2,6.5,88
1101,3982,73,10.0,썬힐
1102,3982,131,10.0,한성
1103,3982,79,10.0,안성
1104,3982,51,10.0,블루헤런
1105,3982,107,10.0,캐슬파인
1106,3982,131,10.0,한성
1107,5132,61,2.0,세라지오
1108,3624,16,8.0,기흥
1109,620,117,8.0,파주
1110,4014,2,10.0,88
1111,4014,2,10.0,88
1112,6,84,6.0,양평TPC
1113,5066,68,10.0,스카이밸리
1114,3787,16,9.5,기흥
1115,4463,32,9.0,레이크사이드
1116,5325,62,10.0,세현
1117,4463,72,8.5,써닝포인트
1118,190,16,10.0,기흥
1119,190,16,10.0,기흥
1120,3914,106,10.0,캐슬렉스
1121,1777,85,6.0,에덴블루
1122,4341,113,10.0,태광
1123,5646,16,8.0,기흥
1124,5646,99,8.0,자유
1125,5144,78,7.0,아일랜드
1126,1672,16,10.0,기흥
1127,3670,131,9.5,한성
1128,1482,87,7.5,여주신라
1129,1067,28,9.0,더크로스비
1130,518,129,7.5,한림광릉
1131,5410,55,8.5,빅토리아(P9)
1132,1851,135,10.0,해솔리아
1133,4475,125,9.0,푸른솔포천
1134,4140,107,9.0,캐슬파인
1135,5699,19,10.0,남서울
1136,4895,68,10.0,스카이밸리
1137,5445,57,10.0,샴발라
1138,5410,55,8.5,빅토리아(P9)
1139,2381,82,8.0,양주
1140,190,108,10.0,코리아
1141,3990,117,10.0,파주
1142,2115,122,10.0,포천아도니스
1143,3330,66,10.0,수원
1144,5126,106,9.0,캐슬렉스
1145,657,16,10.0,기흥
1146,5712,68,9.5,스카이밸리
1147,3993,107,10.0,캐슬파인
1148,1971,124,9.5,포천힐스
1149,2630,91,7.0,용인
1150,3269,82,4.5,양주
1151,5957,68,8.8,스카이밸리
1152,5957,106,8.5,캐슬렉스
1153,3896,87,10.0,여주신라
1154,3101,73,10.0,썬힐
1155,2258,58,8.5,서서울
1156,4905,2,10.0,88
1157,2765,2,7.5,88
1158,5742,9,8.0,골드
1159,5533,113,10.0,태광
1160,2381,64,7.8,솔모로
1161,3763,60,8.8,서원힐스
1162,4598,66,10.0,수원
1163,3896,57,10.0,샴발라
1164,3896,57,10.0,샴발라
1165,4408,93,8.5,은화삼
1166,4604,111,10.0,크리스탈밸리
1167,2102,111,9.0,크리스탈밸리
1168,3850,111,10.0,크리스탈밸리
1169,2597,111,10.0,크리스탈밸리
1170,6019,111,10.0,크리스탈밸리
1171,5062,126,10.0,프리스틴밸리
1172,3395,129,8.0,한림광릉
1173,1580,99,8.0,자유
1174,5525,129,9.0,한림광릉
1175,2100,108,6.0,코리아
1176,5020,68,10.0,스카이밸리
1177,146,126,10.0,프리스틴밸리
1178,4122,125,7.8,푸른솔포천
1179,2592,58,9.5,서서울
1180,191,19,8.0,남서울
1181,5891,57,8.0,샴발라
1182,2102,137,10.0,화성상록
1183,414,111,10.0,크리스탈밸리
1184,5732,107,9.0,캐슬파인
1185,4598,118,10.0,페럼
1186,435,111,10.0,크리스탈밸리
1187,5346,113,10.0,태광
1188,3526,2,10.0,88
1189,4891,111,10.0,크리스탈밸리
1190,2077,111,10.0,크리스탈밸리
1191,4448,57,4.0,샴발라
1192,4536,19,10.0,남서울
1193,6019,111,10.0,크리스탈밸리
1194,16,111,10.0,크리스탈밸리
1195,5021,106,6.5,캐슬렉스
1196,4750,15,10.0,금강
1197,4833,71,7.0,실크밸리
1198,2783,75,9.5,아리지
1199,1346,57,8.0,샴발라
1200,3896,125,10.0,푸른솔포천
1201,5510,96,10.0,이포
1202,578,12,10.0,골프클럽Q(구 안성Q)
1203,1701,68,7.5,스카이밸리
1204,5393,70,8.5,신안(P9)
1205,5699,19,10.0,남서울
1206,2853,113,10.0,태광
1207,4814,135,10.0,해솔리아
1208,5903,124,10.0,포천힐스
1209,2672,107,10.0,캐슬파인
1210,6043,125,9.0,푸른솔포천
1211,5458,80,10.0,안성베네스트
1212,5658,135,9.5,해솔리아
1213,4600,96,10.0,이포
1214,4600,68,10.0,스카이밸리
1215,1421,124,6.0,포천힐스
1216,5016,68,10.0,스카이밸리
1217,2394,82,7.5,양주
1218,3753,125,9.0,푸른솔포천
1219,5709,60,10.0,서원힐스
1220,5835,3,10.0,H1 CLUB(구 덕평)
1221,5835,80,10.0,안성베네스트
1222,3683,9,6.5,골드
1223,5016,68,10.0,스카이밸리
1224,5393,53,9.0,비에이비스타퍼블릭
1225,4463,9,2.0,골드
1226,1674,122,8.5,포천아도니스
1227,399,125,10.0,푸른솔포천
1228,3896,68,10.0,스카이밸리
1229,1383,125,9.5,푸른솔포천
1230,5016,64,10.0,솔모로
1231,414,80,10.0,안성베네스트
1232,3334,125,9.5,푸른솔포천
1233,3758,9,10.0,골드
1234,968,70,10.0,신안(P9)
1235,5016,125,10.0,푸른솔포천
1236,508,60,10.0,서원힐스
1237,5835,3,10.0,H1 CLUB(구 덕평)
1238,3843,87,9.3,여주신라
1239,2080,111,10.0,크리스탈밸리
1240,4512,60,10.0,서원힐스
1241,5835,80,10.0,안성베네스트
1242,5458,80,10.0,안성베네스트
1243,16,111,10.0,크리스탈밸리
1244,2630,91,7.0,용인
1245,5016,125,10.0,푸른솔포천
1246,3168,106,10.0,캐슬렉스
1247,397,125,10.0,푸른솔포천
1248,3481,80,10.0,안성베네스트
1249,5016,80,10.0,안성베네스트
1250,2245,113,10.0,태광
1251,414,80,10.0,안성베네스트
1252,414,113,10.0,태광
1253,4266,125,10.0,푸른솔포천
1254,5835,3,10.0,H1 CLUB(구 덕평)
1255,508,60,10.0,서원힐스
1256,5903,107,10.0,캐슬파인
1257,5000,124,9.5,포천힐스
1258,2555,64,9.0,솔모로
1259,1729,52,5.0,비에이비스타
1260,5458,80,10.0,안성베네스트
1261,5458,113,10.0,태광
1262,5016,68,10.0,스카이밸리
1263,2245,80,10.0,안성베네스트
1264,5016,113,10.0,태광
1265,2245,80,10.0,안성베네스트
1266,4843,80,10.0,안성베네스트
1267,414,80,10.0,안성베네스트
1268,5458,80,10.0,안성베네스트
1269,2597,111,10.0,크리스탈밸리
1270,5709,60,10.0,서원힐스
1271,5458,113,10.0,태광
1272,2077,111,10.0,크리스탈밸리
1273,4650,125,9.0,푸른솔포천
1274,459,68,9.5,스카이밸리
1275,4995,64,10.0,솔모로
1276,5458,113,10.0,태광
1277,5016,80,10.0,안성베네스트
1278,5458,3,10.0,H1 CLUB(구 덕평)
1279,1414,80,10.0,안성베네스트
1280,5835,80,10.0,안성베네스트
1281,2245,113,10.0,태광
1282,2555,108,9.0,코리아
1283,2555,108,10.0,코리아
1284,4604,111,10.0,크리스탈밸리
1285,6019,111,10.0,크리스탈밸리
1286,16,111,10.0,크리스탈밸리
1287,4512,80,10.0,안성베네스트
1288,816,9,8.5,골드
1289,3943,125,10.0,푸른솔포천
1290,816,112,10.0,타이거
1291,816,47,9.0,베스트밸리(P9)
1292,483,64,8.0,솔모로
1293,2120,70,8.0,신안(P9)
1294,4842,68,9.5,스카이밸리
1295,3560,129,6.5,한림광릉
1296,3781,125,9.8,푸른솔포천
1297,1648,68,10.0,스카이밸리
1298,4790,119,10.0,포레스트힐
1299,2702,72,10.0,써닝포인트
1300,2702,58,9.0,서서울
1301,3525,64,8.0,솔모로
1302,2497,125,10.0,푸른솔포천
1303,5102,26,9.5,뉴스프링빌
1304,4054,82,8.0,양주
1305,2329,125,9.3,푸른솔포천
1306,6065,2,10.0,88
1307,1748,32,10.0,레이크사이드
1308,5569,70,3.5,신안(P9)
1309,5458,3,10.0,H1 CLUB(구 덕평)
1310,5016,64,10.0,솔모로
1311,5709,60,10.0,서원힐스
1312,657,68,7.5,스카이밸리
1313,1786,82,4.0,양주
1314,1701,87,8.8,여주신라
1315,184,125,9.5,푸른솔포천
1316,5016,64,10.0,솔모로
1317,5458,3,10.0,H1 CLUB(구 덕평)
1318,2615,99,10.0,자유
1319,818,118,8.0,페럼
1320,5699,19,10.0,남서울
1321,4604,111,10.0,크리스탈밸리
1322,5458,80,10.0,안성베네스트
1323,3410,68,9.0,스카이밸리
1324,2497,37,5.5,루나힐스안성
1325,1730,111,10.0,크리스탈밸리
1326,1406,111,10.0,크리스탈밸리
1327,435,111,10.0,크리스탈밸리
1328,2077,111,10.0,크리스탈밸리
1329,3024,111,9.0,크리스탈밸리
1330,16,111,10.0,크리스탈밸리
1331,6019,111,10.0,크리스탈밸리
1332,4381,39,10.0,리베라
1333,2157,84,10.0,양평TPC
1334,5835,3,10.0,H1 CLUB(구 덕평)
1335,4722,37,8.5,루나힐스안성
1336,2602,112,8.0,타이거
1337,2602,37,8.5,루나힐스안성
1338,4418,6,3.0,강남300
1339,5835,80,10.0,안성베네스트
1340,5110,69,4.5,신안
1341,817,111,10.0,크리스탈밸리
1342,1090,111,10.0,크리스탈밸리
1343,3961,68,7.3,스카이밸리
1344,2089,68,8.8,스카이밸리
1345,2089,37,9.0,루나힐스안성
1346,2089,68,8.3,스카이밸리
1347,3738,53,10.0,비에이비스타퍼블릭
1348,4536,64,10.0,솔모로
1349,1547,70,2.5,신안(P9)
1350,4843,60,10.0,서원힐스
1351,6100,9,10.0,골드
1352,1663,78,10.0,아일랜드
1353,2972,68,10.0,스카이밸리
1354,1877,64,7.3,솔모로
1355,4331,60,10.0,서원힐스
1356,5016,125,10.0,푸른솔포천
1357,435,111,10.0,크리스탈밸리
1358,1406,111,10.0,크리스탈밸리
1359,1406,111,10.0,크리스탈밸리
1360,16,111,10.0,크리스탈밸리
1361,1674,107,7.5,캐슬파인
1362,4774,111,10.0,크리스탈밸리
1363,129,111,10.0,크리스탈밸리
1364,1295,53,10.0,비에이비스타퍼블릭
1365,5993,64,8.0,솔모로
1366,1395,9,7.5,골드
1367,4891,111,10.0,크리스탈밸리
1368,6019,111,10.0,크리스탈밸리
1369,783,60,10.0,서원힐스
1370,2077,111,10.0,크리스탈밸리
1371,3816,111,10.0,크리스탈밸리
1372,5480,37,8.0,루나힐스안성
1373,1627,40,8.0,리앤리
1374,4331,60,10.0,서원힐스
1375,4604,111,10.0,크리스탈밸리
1376,1963,124,6.5,포천힐스
1377,5273,107,8.0,캐슬파인
1378,1730,111,10.0,크리스탈밸리
1379,1351,70,8.0,신안(P9)
1380,3024,111,9.0,크리스탈밸리
1381,5712,110,9.0,큐로
1382,1868,129,8.0,한림광릉
1383,1695,111,10.0,크리스탈밸리
1384,6,124,10.0,포천힐스
1385,5903,107,9.0,캐슬파인
1386,4812,111,10.0,크리스탈밸리
1387,3391,84,3.0,양평TPC
1388,1762,60,10.0,서원힐스
1389,3411,40,6.5,리앤리
1390,3674,75,9.5,아리지
1391,5701,3,8.5,H1 CLUB(구 덕평)
1392,5823,111,10.0,크리스탈밸리
1393,47,111,10.0,크리스탈밸리
1394,2597,111,10.0,크리스탈밸리
1395,2996,28,10.0,더크로스비
1396,1592,111,10.0,크리스탈밸리
1397,2749,55,10.0,빅토리아(P9)
1398,4202,70,10.0,신안(P9)
1399,5380,107,9.5,캐슬파인
1400,2729,53,8.5,비에이비스타퍼블릭
1401,2729,53,8.5,비에이비스타퍼블릭
1402,3204,68,6.8,스카이밸리
1403,4252,37,10.0,루나힐스안성
1404,5766,82,0.0,양주
1405,4904,68,8.8,스카이밸리
1406,3537,6,10.0,강남300
1407,3537,28,10.0,더크로스비
1408,348,28,10.0,더크로스비
1409,3816,111,10.0,크리스탈밸리
1410,4363,37,8.0,루나힐스안성
1411,4363,107,7.5,캐슬파인
1412,4468,60,7.0,서원힐스
1413,4835,83,6.5,양지파인
1414,4807,30,6.5,라싸
1415,3297,113,10.0,태광
1416,3576,107,7.0,캐슬파인
1417,3965,91,2.5,용인
1418,5506,91,3.0,용인
1419,3765,118,8.5,페럼
1420,3615,41,10.0,링크나인(P9)
1421,4954,1,10.0,360도
1422,5510,96,10.0,이포
1423,4273,129,8.0,한림광릉
1424,5956,37,8.5,루나힐스안성
1425,2933,70,10.0,신안(P9)
1426,3712,107,7.5,캐슬파인
1427,206,113,9.5,태광
1428,620,37,6.5,루나힐스안성
1429,5431,106,6.0,캐슬렉스
1430,3764,58,10.0,서서울
1431,3764,58,10.0,서서울
1432,4596,85,9.0,에덴블루
1433,3484,6,10.0,강남300
1434,2591,12,9.0,골프클럽Q(구 안성Q)
1435,4832,57,10.0,샴발라
1436,3312,6,7.5,강남300
1437,792,30,5.0,라싸
1438,2094,12,10.0,골프클럽Q(구 안성Q)
1439,1088,53,7.0,비에이비스타퍼블릭
1440,206,113,9.5,태광
1441,2506,84,8.0,양평TPC
1442,856,72,10.0,써닝포인트
1443,4095,12,10.0,골프클럽Q(구 안성Q)
1444,4095,12,10.0,골프클럽Q(구 안성Q)
1445,3297,9,8.0,골드
1446,5891,125,9.8,푸른솔포천
1447,3523,53,10.0,비에이비스타퍼블릭
1448,3656,107,7.5,캐슬파인
1449,3297,9,10.0,골드
1450,1498,129,5.5,한림광릉
1451,3560,37,8.0,루나힐스안성
1452,349,52,6.5,비에이비스타
1453,4604,111,10.0,크리스탈밸리
1454,92,108,4.5,코리아
1455,959,6,9.0,강남300
1456,2765,84,8.0,양평TPC
1457,673,55,10.0,빅토리아(P9)
1458,2602,112,4.0,타이거
1459,2018,68,9.0,스카이밸리
1460,3778,58,7.5,서서울
1461,1824,99,9.5,자유
1462,1824,68,9.5,스카이밸리
1463,2428,113,8.0,태광
1464,1148,37,8.5,루나힐스안성
1465,6100,108,10.0,코리아
1466,2941,53,9.5,비에이비스타퍼블릭
1467,4136,64,10.0,솔모로
1468,2597,111,10.0,크리스탈밸리
1469,5292,68,8.3,스카이밸리
1470,985,14,10.0,글렌로스(P9)
1471,4835,30,7.0,라싸
1472,2584,83,10.0,양지파인
1473,585,107,8.0,캐슬파인
1474,1704,113,8.0,태광
1475,5835,3,10.0,H1 CLUB(구 덕평)
1476,206,113,9.5,태광
1477,5699,19,10.0,남서울
1478,162,37,10.0,루나힐스안성
1479,339,122,10.0,포천아도니스
1480,1892,72,6.5,써닝포인트
1481,3331,53,6.0,비에이비스타퍼블릭
1482,3065,30,5.0,라싸
1483,3479,128,9.0,필로스
1484,484,85,5.5,에덴블루
1485,2750,136,9.0,화성(P9)
1486,3297,6,8.0,강남300
1487,748,39,2.0,리베라
1488,3816,111,10.0,크리스탈밸리
1489,4512,60,10.0,서원힐스
1490,3674,15,9.5,금강
1491,3674,9,8.0,골드
1492,191,113,9.0,태광
1493,1258,112,8.0,타이거
1494,3896,68,10.0,스카이밸리
1495,6019,111,10.0,크리스탈밸리
1496,3978,20,10.0,남수원
1497,924,73,8.5,썬힐
1498,4879,58,9.5,서서울
1499,3578,107,9.0,캐슬파인
1500,3656,122,9.0,포천아도니스
1501,5302,57,10.0,샴발라
1502,4210,12,10.0,골프클럽Q(구 안성Q)
1503,3656,122,10.0,포천아도니스
1504,3901,15,7.0,금강
1505,3948,3,8.0,H1 CLUB(구 덕평)
1506,3291,113,10.0,태광
1507,3242,58,10.0,서서울
1508,3009,3,10.0,H1 CLUB(구 덕평)
1509,3408,80,10.0,안성베네스트
1510,6093,124,10.0,포천힐스
1511,2217,85,9.0,에덴블루
1512,6093,125,10.0,푸른솔포천
1513,2843,15,10.0,금강
1514,607,99,9.5,자유
1515,206,113,9.5,태광
1516,556,68,9.0,스카이밸리
1517,3644,15,10.0,금강
1518,620,107,7.0,캐슬파인
1519,4007,60,10.0,서원힐스
1520,2755,30,10.0,라싸
1521,2755,6,7.5,강남300
1522,1663,70,6.0,신안(P9)
1523,1612,113,9.5,태광
1524,1612,113,9.0,태광
1525,4631,68,9.3,스카이밸리
1526,4331,60,10.0,서원힐스
1527,783,60,10.0,서원힐스
1528,1561,85,10.0,에덴블루
1529,1912,129,7.0,한림광릉
1530,5555,73,7.5,썬힐
1531,4669,83,8.5,양지파인
1532,4019,107,7.0,캐슬파인
1533,314,111,10.0,크리스탈밸리
1534,4331,60,10.0,서원힐스
1535,2596,12,5.5,골프클럽Q(구 안성Q)
